timestamp,vehicle_id,tyre_id,tyre_position,manufacture_date,tyre_age_days,distance_km,pressure_psi,temperature_c,vibration,speed_kmh,road_condition,weather_condition,vehicle_load_kg,braking_intensity,pressure_change,temperature_change,wear_ratio,abrasion_rate_mg_km,microplastic_g_per_km,dust_pm25_ug_m3,tyre_health_status,remaining_life_km
2026-07-29 06:02:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38071.11,32.13,34.9,0.106,50.93,GOOD,DRY,430.3,0.067,-0.218,-11.894,0.6345,134.966,0.08098,20.245,HEALTHY,22258.29
2026-07-29 06:12:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38082.5,32.01,43.82,0.111,68.33,NORMAL,RAIN,467.0,0.051,-0.121,8.919,0.6347,170.086,0.10205,25.513,HEALTHY,21892.74
2026-07-29 06:22:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38096.81,32.0,49.43,0.089,85.85,GOOD,DRY,455.4,0.1,-0.005,5.603,0.6349,322.543,0.19353,48.381,HEALTHY,21421.75
2026-07-29 06:32:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38108.85,32.29,46.29,0.124,72.22,NORMAL,RAIN,465.2,1.0,0.286,-3.136,0.6351,583.692,0.35022,87.554,HEALTHY,14954.28
2026-07-29 06:42:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38119.89,32.26,42.64,0.173,66.26,GOOD,DRY,389.4,0.196,-0.027,-3.65,0.6353,270.584,0.16235,40.588,HEALTHY,21940.63
2026-07-29 06:52:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38124.33,32.31,27.11,0.094,26.64,GOOD,DRY,444.4,0.017,0.047,-15.527,0.6354,45.861,0.02752,6.879,HEALTHY,22721.97
2026-07-29 07:02:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38134.42,32.05,41.66,0.138,60.52,NORMAL,DRY,454.1,0.009,-0.254,14.546,0.6356,164.85,0.09891,24.728,HEALTHY,21429.12
2026-07-29 07:12:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38143.84,32.06,34.92,0.132,56.54,NORMAL,SNOW,382.4,0.051,0.008,-6.739,0.6357,198.203,0.11892,29.731,HEALTHY,18133.26
2026-07-29 07:22:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38152.18,32.06,42.02,0.12,50.06,NORMAL,DRY,483.0,0.116,-0.0,7.098,0.6359,157.821,0.09469,23.673,HEALTHY,21354.73
2026-07-29 07:32:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38156.78,32.12,28.1,0.186,27.55,GOOD,RAIN,396.1,0.051,0.064,-13.919,0.6359,44.725,0.02683,6.709,HEALTHY,22490.6
2026-07-29 07:42:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38164.49,32.08,31.7,0.091,46.28,GOOD,DRY,435.9,0.063,-0.042,3.603,0.6361,115.521,0.06931,17.328,HEALTHY,21521.75
2026-07-29 07:52:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38177.11,32.06,48.62,0.159,75.75,ROUGH,WET,529.4,0.284,-0.017,16.921,0.6363,368.093,0.22086,55.214,HEALTHY,20012.66
2026-07-29 08:02:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38186.48,32.53,39.9,0.092,56.18,NORMAL,DRY,511.8,0.087,0.47,-8.725,0.6364,177.353,0.10641,26.603,HEALTHY,21576.94
2026-07-29 08:12:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38204.66,32.84,52.91,0.126,109.1,NORMAL,DRY,511.3,0.08,0.302,13.008,0.6367,491.989,0.29519,73.798,HEALTHY,21320.83
2026-07-29 08:22:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38214.06,32.87,36.65,0.133,56.4,GOOD,RAIN,504.8,0.326,0.032,-16.256,0.6369,221.563,0.13294,33.234,HEALTHY,22061.65
2026-07-29 08:32:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38221.69,32.78,39.05,0.143,45.76,NORMAL,DRY,501.3,0.036,-0.083,2.394,0.637,123.0,0.0738,18.45,HEALTHY,21815.93
2026-07-29 08:42:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38228.49,32.85,34.7,0.109,40.83,GOOD,WET,491.4,0.023,0.061,-4.347,0.6371,80.476,0.04829,12.071,HEALTHY,21211.48
2026-07-29 08:52:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38239.8,32.81,44.0,0.139,67.87,GOOD,DRY,412.0,0.036,-0.037,9.297,0.6373,199.157,0.11949,29.874,HEALTHY,21753.52
2026-07-29 09:02:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38245.8,32.57,35.88,0.067,36.0,NORMAL,DRY,458.2,0.019,-0.239,-8.114,0.6374,73.816,0.04429,11.072,HEALTHY,21717.72
2026-07-29 09:12:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38253.77,32.29,39.39,0.17,47.79,GOOD,WET,461.2,0.046,-0.275,3.508,0.6376,113.095,0.06786,16.964,HEALTHY,21249.21
2026-07-29 09:22:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38258.89,32.47,35.82,0.091,30.73,NORMAL,WET,459.1,0.023,0.171,-3.573,0.6376,50.015,0.03001,7.502,HEALTHY,22654.89
2026-07-29 09:32:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38272.62,32.35,49.05,0.115,82.37,NORMAL,DRY,514.1,0.045,-0.117,13.228,0.6379,295.121,0.17707,44.268,HEALTHY,21484.53
2026-07-29 09:42:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38280.26,32.81,34.49,0.179,45.84,NORMAL,RAIN,497.8,0.144,0.465,-14.559,0.638,128.821,0.07729,19.323,HEALTHY,21951.3
2026-07-29 09:52:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38295.47,32.94,47.64,0.139,91.27,NORMAL,DRY,376.1,0.132,0.13,13.149,0.6383,373.042,0.22383,55.956,HEALTHY,22095.34
2026-07-29 10:02:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38309.51,32.71,48.56,0.133,84.24,GOOD,DRY,364.6,0.14,-0.238,0.927,0.6385,332.811,0.19969,49.922,HEALTHY,21616.46
2026-07-29 10:12:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38314.36,32.62,32.9,0.091,29.07,GOOD,RAIN,458.9,0.14,-0.088,-15.666,0.6386,55.292,0.03318,8.294,HEALTHY,21556.01
2026-07-29 10:22:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38320.63,32.48,31.66,0.103,37.64,GOOD,SNOW,512.7,0.121,-0.136,-1.239,0.6387,136.303,0.08178,20.445,HEALTHY,17998.02
2026-07-29 10:32:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38333.66,32.39,45.43,0.139,78.15,NORMAL,DRY,466.6,0.021,-0.089,13.773,0.6389,253.622,0.15217,38.043,HEALTHY,21274.28
2026-07-29 10:42:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38345.31,32.44,43.62,0.155,69.91,NORMAL,DRY,477.6,0.082,0.046,-1.811,0.6391,254.587,0.15275,38.188,HEALTHY,22605.8
2026-07-29 10:52:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38356.81,32.79,43.19,0.119,68.99,NORMAL,DRY,451.1,0.071,0.349,-0.425,0.6393,224.557,0.13473,33.684,HEALTHY,21227.86
2026-07-29 11:02:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38367.77,32.83,41.69,0.104,65.77,GOOD,WET,449.3,0.002,0.043,-1.506,0.6395,148.031,0.08882,22.205,HEALTHY,21227.68
2026-07-29 11:12:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38380.22,32.97,42.53,0.161,74.72,NORMAL,DRY,446.0,0.005,0.141,0.848,0.6397,229.799,0.13788,34.47,HEALTHY,22142.08
2026-07-29 11:22:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38392.26,33.24,46.03,0.147,72.2,ROUGH,WET,502.5,0.131,0.269,3.499,0.6399,254.184,0.15251,38.128,HEALTHY,20243.51
2026-07-29 11:32:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38406.13,32.71,51.09,0.141,83.24,GOOD,WET,483.7,0.335,-0.531,5.057,0.6401,423.626,0.25418,63.544,HEALTHY,21663.64
2026-07-29 11:42:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38417.48,32.68,40.04,0.129,68.13,NORMAL,DRY,419.7,0.078,-0.035,-11.048,0.6403,218.9,0.13134,32.835,HEALTHY,21144.23
2026-07-29 11:52:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38427.08,32.8,40.54,0.11,57.57,GOOD,DRY,406.0,0.011,0.122,0.492,0.6405,139.562,0.08374,20.934,HEALTHY,22133.4
2026-07-29 12:02:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38435.19,32.42,38.05,0.167,48.69,GOOD,DRY,485.1,0.006,-0.375,-2.482,0.6406,127.764,0.07666,19.165,HEALTHY,21138.6
2026-07-29 12:12:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38448.21,32.14,49.5,0.159,78.11,GOOD,WET,553.8,0.011,-0.285,11.446,0.6408,238.119,0.14287,35.718,HEALTHY,21707.39
2026-07-29 12:22:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38464.27,32.24,54.59,0.103,96.33,GOOD,WET,417.6,0.2,0.107,5.096,0.6411,376.597,0.22596,56.49,HEALTHY,21518.41
2026-07-29 12:32:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38471.65,32.27,33.69,0.126,44.32,GOOD,RAIN,439.7,0.071,0.024,-20.909,0.6412,92.204,0.05532,13.831,HEALTHY,21586.91
2026-07-29 12:42:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38477.65,32.74,35.34,0.061,35.99,NORMAL,RAIN,464.4,0.101,0.467,1.658,0.6413,71.233,0.04274,10.685,HEALTHY,21490.91
2026-07-29 12:52:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38490.28,33.16,45.02,0.092,75.79,NORMAL,DRY,528.7,0.092,0.423,9.673,0.6415,287.279,0.17237,43.092,HEALTHY,22242.69
2026-07-29 13:02:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38501.92,33.05,41.03,0.079,69.84,GOOD,RAIN,462.1,0.028,-0.106,-3.987,0.6417,163.905,0.09834,24.586,HEALTHY,21935.1
2026-07-29 13:12:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38517.64,33.25,47.66,0.124,94.32,NORMAL,DRY,572.9,0.061,0.194,6.631,0.642,405.498,0.2433,60.825,HEALTHY,21848.36
2026-07-29 13:22:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38531.63,33.72,55.24,0.202,83.94,GOOD,WET,559.4,0.651,0.477,7.58,0.6422,723.683,0.43421,108.552,HEALTHY,16649.32
2026-07-29 13:32:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38541.09,33.83,47.58,0.11,56.72,NORMAL,RAIN,484.8,0.937,0.111,-7.663,0.6424,390.764,0.23446,58.615,HEALTHY,13393.94
2026-07-29 13:42:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38554.99,33.79,39.16,0.137,83.45,NORMAL,SNOW,418.4,0.332,-0.043,-8.414,0.6426,597.268,0.35836,89.59,HEALTHY,17598.11
2026-07-29 13:52:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38560.26,33.8,31.32,0.128,31.62,GOOD,RAIN,488.4,0.246,0.005,-7.841,0.6427,81.086,0.04865,12.163,HEALTHY,21448.56
2026-07-29 14:02:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38569.96,34.37,42.14,0.093,58.15,NORMAL,DRY,424.8,0.081,0.574,10.816,0.6428,167.484,0.10049,25.123,HEALTHY,21783.83
2026-07-29 14:12:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38582.46,34.42,41.89,0.094,75.03,GOOD,DRY,427.6,0.089,0.055,-0.25,0.643,250.5,0.1503,37.575,HEALTHY,21095.5
2026-07-29 14:22:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38594.36,34.23,42.02,0.116,71.37,NORMAL,DRY,516.9,0.017,-0.191,0.134,0.6432,224.749,0.13485,33.712,HEALTHY,21341.85
2026-07-29 14:32:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38602.67,34.46,40.26,0.106,49.9,GOOD,DRY,447.2,0.035,0.231,-1.765,0.6434,124.891,0.07493,18.734,HEALTHY,21775.32
2026-07-29 14:42:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38612.0,34.45,39.02,0.131,55.98,GOOD,DRY,372.8,0.05,-0.017,-1.237,0.6435,150.584,0.09035,22.588,HEALTHY,20990.69
2026-07-29 14:52:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38623.64,34.78,41.97,0.083,69.8,NORMAL,DRY,492.5,0.013,0.337,2.952,0.6437,204.767,0.12286,30.715,HEALTHY,20731.7
2026-07-29 15:02:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38633.9,34.53,40.31,0.106,61.56,NORMAL,RAIN,440.6,0.109,-0.255,-1.661,0.6439,159.262,0.09556,23.889,HEALTHY,20610.4
2026-07-29 15:12:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38643.51,35.02,39.34,0.153,57.67,GOOD,WET,348.8,0.011,0.491,-0.977,0.6441,125.981,0.07559,18.897,HEALTHY,21267.96
2026-07-29 15:22:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38651.72,35.35,39.83,0.148,49.28,GOOD,DRY,469.7,0.012,0.33,0.495,0.6442,126.604,0.07596,18.991,HEALTHY,21587.81
2026-07-29 15:32:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38665.78,35.06,53.74,0.067,84.35,GOOD,RAIN,486.3,1.0,-0.292,13.905,0.6444,733.484,0.44009,110.023,HEALTHY,13513.98
2026-07-29 15:42:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38676.58,35.12,43.23,0.163,64.84,GOOD,DRY,524.3,0.124,0.061,-10.506,0.6446,264.187,0.15851,39.628,HEALTHY,21045.63
2026-07-29 15:52:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38687.95,35.08,46.34,0.109,68.2,GOOD,DRY,495.8,0.043,-0.043,3.106,0.6448,216.381,0.12983,32.457,HEALTHY,21032.83
2026-07-29 16:02:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38697.84,35.11,37.25,0.155,59.32,GOOD,DRY,422.0,0.09,0.035,-9.086,0.645,190.017,0.11401,28.503,HEALTHY,22253.95
2026-07-29 16:12:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38708.03,35.14,39.38,0.125,61.18,NORMAL,DRY,424.3,0.015,0.025,2.131,0.6451,162.121,0.09727,24.318,HEALTHY,21336.89
2026-07-29 16:22:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38720.15,35.04,41.34,0.096,72.73,GOOD,RAIN,433.0,0.013,-0.096,1.957,0.6453,162.771,0.09766,24.416,HEALTHY,21243.58
2026-07-29 16:32:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38728.45,34.78,37.05,0.092,49.79,NORMAL,DRY,482.8,0.016,-0.257,-4.282,0.6455,123.038,0.07382,18.456,HEALTHY,20514.21
2026-07-29 16:42:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38743.77,35.05,52.8,0.228,91.87,ROUGH,DRY,500.8,0.55,0.266,15.748,0.6457,857.201,0.51432,128.58,HEALTHY,15628.39
2026-07-29 16:52:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38751.95,35.03,39.07,0.084,49.09,GOOD,WET,457.0,0.066,-0.02,-13.729,0.6459,111.506,0.0669,16.726,HEALTHY,21044.0
2026-07-29 17:02:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38764.82,34.94,44.9,0.107,77.23,GOOD,DRY,367.9,0.067,-0.09,5.829,0.6461,244.647,0.14679,36.697,HEALTHY,20901.42
2026-07-29 17:12:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38770.89,34.96,37.5,0.109,36.45,GOOD,DRY,516.3,0.086,0.019,-7.402,0.6462,94.73,0.05684,14.21,HEALTHY,21706.72
2026-07-29 17:22:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38781.27,35.09,40.77,0.174,62.26,NORMAL,RAIN,497.7,0.07,0.13,3.266,0.6464,176.226,0.10574,26.434,HEALTHY,20973.68
2026-07-29 17:32:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38790.39,35.06,41.68,0.081,54.69,GOOD,RAIN,474.0,0.168,-0.024,0.913,0.6465,153.338,0.092,23.001,HEALTHY,21575.57
2026-07-29 17:42:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38805.98,34.86,51.68,0.161,93.57,GOOD,DRY,485.0,0.215,-0.201,9.998,0.6468,513.761,0.30826,77.064,HEALTHY,21021.45
2026-07-29 17:52:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38812.2,34.83,34.59,0.081,37.3,GOOD,DRY,442.7,0.162,-0.038,-17.084,0.6469,103.026,0.06182,15.454,HEALTHY,21744.2
2026-07-29 18:02:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38820.95,34.82,40.12,0.216,52.51,ROUGH,DRY,471.0,0.051,-0.007,5.524,0.647,167.611,0.10057,25.142,HEALTHY,18981.52
2026-07-29 18:12:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38833.45,34.78,44.74,0.116,75.03,NORMAL,DRY,437.8,0.086,-0.042,4.617,0.6472,258.943,0.15537,38.841,HEALTHY,21431.55
2026-07-29 18:22:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38846.65,34.42,46.52,0.157,79.18,NORMAL,DRY,422.3,0.019,-0.36,1.789,0.6474,251.96,0.15118,37.794,HEALTHY,20425.9
2026-07-29 18:32:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38865.48,34.59,56.29,0.138,112.97,NORMAL,DRY,502.6,0.065,0.173,9.764,0.6478,509.306,0.30558,76.396,HEALTHY,18030.25
2026-07-29 18:42:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38869.86,34.61,33.05,0.186,26.31,ROUGH,WET,519.5,0.067,0.02,-23.238,0.6478,53.181,0.03191,7.977,HEALTHY,19578.8
2026-07-29 18:52:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38883.21,34.5,47.35,0.119,80.07,GOOD,WET,489.5,0.159,-0.107,14.299,0.6481,297.986,0.17879,44.698,HEALTHY,21323.51
2026-07-29 19:02:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38894.76,34.18,42.8,0.112,69.31,NORMAL,DRY,487.3,0.006,-0.325,-4.549,0.6482,202.044,0.12123,30.307,HEALTHY,21811.17
2026-07-29 19:12:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38904.73,34.18,42.39,0.13,59.81,GOOD,WET,443.0,0.12,-0.002,-0.414,0.6484,172.1,0.10326,25.815,HEALTHY,20740.18
2026-07-29 19:22:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38914.8,33.83,40.25,0.162,60.43,NORMAL,DRY,530.3,0.07,-0.342,-2.138,0.6486,214.584,0.12875,32.188,HEALTHY,21422.33
2026-07-29 19:32:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38921.14,33.9,36.13,0.145,38.04,ROUGH,DRY,367.5,0.141,0.064,-4.115,0.6487,103.833,0.0623,15.575,HEALTHY,18139.13
2026-07-29 19:42:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38932.92,33.85,44.04,0.096,70.66,GOOD,DRY,460.2,0.107,-0.044,7.905,0.6489,247.969,0.14878,37.195,HEALTHY,21235.73
2026-07-29 19:52:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38944.66,33.66,44.1,0.091,70.45,NORMAL,WET,436.5,0.033,-0.192,0.058,0.6491,174.281,0.10457,26.142,HEALTHY,21310.62
2026-07-29 20:02:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38960.34,33.82,46.88,0.085,94.08,GOOD,DRY,343.8,0.018,0.158,2.786,0.6493,292.311,0.17539,43.847,HEALTHY,20529.13
2026-07-29 20:12:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38969.52,33.98,39.53,0.189,55.08,ROUGH,DRY,449.8,0.111,0.166,-7.347,0.6495,192.278,0.11537,28.842,HEALTHY,19720.65
2026-07-29 20:22:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38977.38,34.17,36.98,0.136,47.17,GOOD,DRY,434.8,0.001,0.187,-2.553,0.6496,109.313,0.06559,16.397,HEALTHY,21340.31
2026-07-29 20:32:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,38992.07,33.83,49.77,0.129,88.12,NORMAL,DRY,522.7,0.142,-0.337,12.794,0.6499,413.302,0.24798,61.995,HEALTHY,21345.47
2026-07-29 20:42:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,39004.99,33.57,41.75,0.086,77.53,NORMAL,WET,391.5,0.072,-0.267,-8.027,0.6501,209.947,0.12597,31.492,HEALTHY,21372.18
2026-07-29 20:52:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,39020.3,33.03,49.99,0.155,91.86,GOOD,DRY,485.6,0.239,-0.534,8.245,0.6503,516.178,0.30971,77.427,HEALTHY,21413.83
2026-07-29 21:02:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,39028.58,33.03,36.04,0.135,49.68,GOOD,DRY,488.0,0.006,-0.001,-13.949,0.6505,127.263,0.07636,19.089,HEALTHY,20903.68
2026-07-29 21:12:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,39036.99,32.96,40.86,0.224,50.49,ROUGH,DRY,411.0,0.271,-0.071,4.813,0.6506,221.767,0.13306,33.265,HEALTHY,19434.98
2026-07-29 21:22:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,39045.13,32.86,38.73,0.127,48.82,GOOD,RAIN,370.7,0.053,-0.096,-2.128,0.6508,98.466,0.05908,14.77,HEALTHY,21487.43
2026-07-29 21:32:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,39058.7,32.55,47.5,0.107,81.42,NORMAL,DRY,450.8,0.219,-0.319,8.773,0.651,374.619,0.22477,56.193,HEALTHY,21902.63
2026-07-29 21:42:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,39070.4,32.26,44.49,0.101,70.18,GOOD,SNOW,420.5,0.499,-0.289,-3.011,0.6512,541.399,0.32484,81.21,HEALTHY,17187.82
2026-07-29 21:52:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,39083.85,32.13,47.18,0.115,80.7,NORMAL,DRY,435.3,0.088,-0.129,2.691,0.6514,289.282,0.17357,43.392,HEALTHY,21210.7
2026-07-29 22:02:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,39097.81,32.0,46.14,0.114,83.77,GOOD,DRY,474.0,0.017,-0.128,-1.041,0.6516,273.504,0.1641,41.026,HEALTHY,21297.18
2026-07-29 22:12:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,39110.16,32.0,46.37,0.162,74.07,GOOD,WET,504.9,0.014,0.0,0.228,0.6518,212.748,0.12765,31.912,HEALTHY,21370.5
2026-07-29 22:22:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,39118.37,32.0,36.04,0.095,49.31,GOOD,DRY,417.0,0.056,0.0,-10.331,0.652,123.763,0.07426,18.565,HEALTHY,20610.4
2026-07-29 22:32:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,39128.53,32.0,38.79,0.162,60.94,ROUGH,DRY,484.9,0.073,0.0,2.749,0.6521,208.776,0.12527,31.316,HEALTHY,19684.0
2026-07-29 22:42:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,39135.57,32.0,36.88,0.15,42.21,NORMAL,DRY,448.2,0.004,0.003,-1.909,0.6523,96.731,0.05804,14.51,HEALTHY,21501.39
2026-07-29 22:52:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,39146.46,32.29,42.0,0.139,65.35,GOOD,WET,509.3,0.083,0.286,5.121,0.6524,200.104,0.12006,30.016,HEALTHY,19999.66
2026-07-29 23:02:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,39161.34,32.06,51.37,0.085,89.29,GOOD,WET,462.9,0.357,-0.229,9.376,0.6527,449.652,0.26979,67.448,HEALTHY,20740.59
2026-07-29 23:12:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,39178.69,32.32,49.91,0.173,104.12,GOOD,SNOW,485.5,0.647,0.265,-1.468,0.653,1363.832,0.8183,204.575,HEALTHY,10621.47
2026-07-29 23:22:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,39187.22,32.67,37.01,0.07,51.17,NORMAL,WET,425.6,0.003,0.343,-12.9,0.6531,99.258,0.05956,14.889,HEALTHY,21000.1
2026-07-29 23:32:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,39199.23,33.04,45.6,0.189,72.07,ROUGH,DRY,543.4,0.061,0.372,8.591,0.6533,289.638,0.17378,43.446,HEALTHY,18628.97
2026-07-29 23:42:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,39213.99,33.19,45.01,0.089,88.54,NORMAL,DRY,347.1,0.115,0.153,-0.592,0.6536,329.201,0.19752,49.38,HEALTHY,20347.91
2026-07-29 23:52:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,39224.11,32.82,42.38,0.103,60.71,GOOD,WET,460.0,0.066,-0.37,-2.625,0.6537,155.618,0.09337,23.343,HEALTHY,20646.07
2026-07-30 00:02:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,39236.46,32.53,40.55,0.154,74.09,ROUGH,DRY,427.0,0.011,-0.295,-1.828,0.6539,224.995,0.135,33.749,HEALTHY,18929.15
2026-07-30 00:12:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,39245.2,32.64,37.22,0.09,52.48,NORMAL,DRY,448.5,0.104,0.112,-3.333,0.6541,155.983,0.09359,23.398,HEALTHY,21713.76
2026-07-30 00:22:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,39255.6,32.81,41.8,0.115,62.38,NORMAL,DRY,429.4,0.129,0.168,4.577,0.6543,212.521,0.12751,31.878,HEALTHY,20406.23
2026-07-30 00:32:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,39270.96,32.74,49.27,0.17,92.18,GOOD,RAIN,419.2,0.364,-0.071,7.474,0.6545,470.114,0.28207,70.517,HEALTHY,21216.36
2026-07-30 00:42:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,39283.57,32.96,44.4,0.129,75.65,NORMAL,WET,458.0,0.027,0.22,-4.867,0.6547,205.525,0.12332,30.829,HEALTHY,20836.26
2026-07-30 00:52:23.251603,VEH_092,VEH_092_FL,FL,2025-04-11,503,39295.29,32.43,47.62,0.136,70.3,GOOD,WET,492.5,0.023,-0.53,3.219,0.6549,191.726,0.11504,28.759,HEALTHY,20158.59
